Date_Time,Product_cat,product_code,product_name,units,amount
5/28/2020 6:04,Grocery,8,Fz Dinners/Entrees,22,6292
5/28/2020 8:04,Grocery,8,Fz Dinners/Entrees,28,8008
5/28/2020 10:04,Snacks,10,Cigarettes,88,20680
5/28/2020 12:04,Grocery,3,Fresh Bread & Rolls,51,9129
5/28/2020 14:04,Meat products,22,Rfg Fresh Eggs,37,8251
5/28/2020 16:04,Meat products,20,Luncheon Meats,25,1175
5/28/2020 18:04,Vegetables,27,Onion,42,4242
5/28/2020 20:04,Drinks,15,Soup,32,4224
5/28/2020 22:04,Dairy Product,6,Natural Cheese,18,4500
5/29/2020 0:04,Drinks,5,Beer/Ale/Alcoholic Cider,92,4784
5/29/2020 2:04,Dairy Product,13,Ice Cream/Sherbet,14,294
5/29/2020 4:04,Vegetables,24,Tomato,73,10731
5/29/2020 6:04,Snacks,4,Salty Snacks,61,4941
5/29/2020 8:04,Vegetables,24,Tomato,54,7938
5/29/2020 10:04,Dairy Product,13,Ice Cream/Sherbet,31,651
5/29/2020 12:04,Grocery,19,Coffee,4,744
5/29/2020 14:04,Dairy Product,2,Milk,60,11400
5/29/2020 16:04,Dairy Product,2,Milk,38,7220
5/29/2020 18:04,Dairy Product,6,Natural Cheese,45,11250
5/29/2020 20:04,Vegetables,25,Potato,64,7872
5/29/2020 22:04,Dairy Product,2,Milk,90,17100
5/30/2020 0:04,Dairy Product,2,Milk,26,4940
5/30/2020 2:04,Dairy Product,11,Yogurt,5,1120
5/30/2020 4:04,Vegetables,25,Potato,94,11562
5/30/2020 6:04,Snacks,23,Total Chocolate Candy,79,16590
5/30/2020 8:04,Vegetables,27,Onion,13,1313
5/30/2020 10:04,Drinks,5,Beer/Ale/Alcoholic Cider,30,1560
5/30/2020 12:04,Meat products,21,Breakfast Meats,62,6138
5/30/2020 14:04,Snacks,10,Cigarettes,6,1410
5/30/2020 16:04,Snacks,1,Carbonated Beverages,23,943
5/30/2020 18:04,Vegetables,26,Watermelon,67,15209
5/30/2020 20:04,Snacks,4,Salty Snacks,58,4698
5/30/2020 22:04,Vegetables,24,Tomato,55,8085
5/31/2020 0:04,Drinks,12,Rfg Juices/Drinks,98,21266
5/31/2020 2:04,Snacks,16,Crackers,81,4617
5/31/2020 4:04,Dairy Product,6,Natural Cheese,44,11000
5/31/2020 6:04,Drinks,15,Soup,20,2640
5/31/2020 8:04,Dairy Product,2,Milk,17,3230
5/31/2020 10:04,Meat products,22,Rfg Fresh Eggs,53,11819
5/31/2020 12:04,Snacks,4,Salty Snacks,16,1296
5/31/2020 14:04,Snacks,1,Carbonated Beverages,82,3362
5/31/2020 16:04,Vegetables,26,Watermelon,59,13393
5/31/2020 18:04,Snacks,23,Total Chocolate Candy,90,18900
5/31/2020 20:04,Dairy Product,11,Yogurt,55,12320
5/31/2020 22:04,Dairy Product,2,Milk,42,7980
6/1/2020 0:04,Snacks,23,Total Chocolate Candy,88,18480
6/1/2020 2:04,Drinks,15,Soup,8,1056
6/1/2020 4:04,Drinks,14,Bottled Water,80,14080
6/1/2020 6:04,Snacks,10,Cigarettes,60,14100
6/1/2020 8:04,Vegetables,26,Watermelon,16,3632
6/1/2020 10:04,Vegetables,26,Watermelon,4,908
6/1/2020 12:04,Drinks,7,Wine,52,14872
6/1/2020 14:04,Drinks,15,Soup,12,1584
6/1/2020 16:04,Dairy Product,2,Milk,43,8170
6/1/2020 18:04,Drinks,14,Bottled Water,65,11440
6/1/2020 20:04,Drinks,7,Wine,26,7436
6/1/2020 22:04,Snacks,16,Crackers,70,3990
6/2/2020 0:04,Snacks,17,Cookies,16,2672
6/2/2020 2:04,Dairy Product,13,Ice Cream/Sherbet,91,1911
6/2/2020 4:04,Meat products,20,Luncheon Meats,3,141
6/2/2020 6:04,Grocery,19,Coffee,21,3906
6/2/2020 8:04,Grocery,19,Coffee,19,3534
6/2/2020 10:04,Meat products,22,Rfg Fresh Eggs,19,4237
6/2/2020 12:04,Snacks,1,Carbonated Beverages,11,451
6/2/2020 14:04,Drinks,7,Wine,37,10582
6/2/2020 16:04,Drinks,5,Beer/Ale/Alcoholic Cider,94,4888
6/2/2020 18:04,Grocery,9,Cold Cereal,18,5022
6/2/2020 20:04,Vegetables,27,Onion,94,9494
6/2/2020 22:04,Drinks,12,Rfg Juices/Drinks,46,9982
6/3/2020 0:04,Snacks,4,Salty Snacks,76,6156
6/3/2020 2:04,Drinks,7,Wine,18,5148
6/3/2020 4:04,Drinks,18,Bottled Juices,90,19170
6/3/2020 6:04,Meat products,20,Luncheon Meats,61,2867
6/3/2020 8:04,Snacks,4,Salty Snacks,50,4050
6/3/2020 10:04,Grocery,8,Fz Dinners/Entrees,56,16016
6/3/2020 12:04,Dairy Product,2,Milk,55,10450
6/3/2020 14:04,Drinks,15,Soup,7,924
6/3/2020 16:04,Vegetables,25,Potato,56,6888
6/3/2020 18:04,Drinks,18,Bottled Juices,39,8307
6/3/2020 20:04,Vegetables,24,Tomato,74,10878
6/3/2020 22:04,Snacks,16,Crackers,87,4959
6/4/2020 0:04,Meat products,21,Breakfast Meats,28,2772
6/4/2020 2:04,Grocery,8,Fz Dinners/Entrees,27,7722
6/4/2020 4:04,Snacks,4,Salty Snacks,87,7047
6/4/2020 6:04,Drinks,7,Wine,42,12012
6/4/2020 8:04,Snacks,4,Salty Snacks,94,7614
6/4/2020 10:04,Grocery,3,Fresh Bread & Rolls,75,13425
6/4/2020 12:04,Grocery,19,Coffee,71,13206
6/4/2020 14:04,Meat products,22,Rfg Fresh Eggs,46,10258
6/4/2020 16:04,Dairy Product,11,Yogurt,28,6272
6/4/2020 18:04,Meat products,22,Rfg Fresh Eggs,47,10481
6/4/2020 20:04,Meat products,22,Rfg Fresh Eggs,76,16948
6/4/2020 22:04,Drinks,14,Bottled Water,3,528
6/5/2020 0:04,Dairy Product,2,Milk,98,18620
6/5/2020 2:04,Grocery,3,Fresh Bread & Rolls,43,7697
6/5/2020 4:04,Snacks,17,Cookies,10,1670
6/5/2020 6:04,Dairy Product,2,Milk,51,9690
6/5/2020 8:04,Vegetables,27,Onion,33,3333
6/5/2020 10:04,Dairy Product,13,Ice Cream/Sherbet,35,735
6/5/2020 12:04,Snacks,1,Carbonated Beverages,63,2583
6/5/2020 14:04,Vegetables,27,Onion,81,8181
6/5/2020 16:04,Snacks,23,Total Chocolate Candy,44,9240
6/5/2020 18:04,Vegetables,27,Onion,46,4646
6/5/2020 20:04,Grocery,3,Fresh Bread & Rolls,53,9487
6/5/2020 22:04,Drinks,18,Bottled Juices,21,4473
6/6/2020 0:04,Vegetables,24,Tomato,44,6468
6/6/2020 2:04,Snacks,17,Cookies,79,13193
6/6/2020 4:04,Grocery,19,Coffee,38,7068
6/6/2020 6:04,Drinks,7,Wine,3,858
6/6/2020 8:04,Meat products,21,Breakfast Meats,89,8811
6/6/2020 10:04,Snacks,17,Cookies,68,11356
6/6/2020 12:04,Snacks,4,Salty Snacks,29,2349
6/6/2020 14:04,Drinks,18,Bottled Juices,15,3195
6/6/2020 16:04,Grocery,8,Fz Dinners/Entrees,49,14014
6/6/2020 18:04,Drinks,12,Rfg Juices/Drinks,86,18662
6/6/2020 20:04,Snacks,1,Carbonated Beverages,58,2378
6/6/2020 22:04,Drinks,15,Soup,95,12540
6/7/2020 0:04,Dairy Product,13,Ice Cream/Sherbet,69,1449
6/7/2020 2:04,Grocery,8,Fz Dinners/Entrees,33,9438
6/7/2020 4:04,Meat products,21,Breakfast Meats,17,1683
6/7/2020 6:04,Vegetables,24,Tomato,89,13083
6/7/2020 8:04,Grocery,19,Coffee,77,14322
6/7/2020 10:04,Snacks,17,Cookies,9,1503
6/7/2020 12:04,Snacks,4,Salty Snacks,89,7209
6/7/2020 14:04,Drinks,12,Rfg Juices/Drinks,95,20615
6/7/2020 16:04,Drinks,5,Beer/Ale/Alcoholic Cider,35,1820
6/7/2020 18:04,Grocery,19,Coffee,15,2790
6/7/2020 20:04,Dairy Product,6,Natural Cheese,91,22750
6/7/2020 22:04,Drinks,12,Rfg Juices/Drinks,9,1953
6/8/2020 0:04,Vegetables,25,Potato,22,2706
6/8/2020 2:04,Meat products,22,Rfg Fresh Eggs,72,16056
6/8/2020 4:04,Snacks,10,Cigarettes,19,4465
6/8/2020 6:04,Vegetables,27,Onion,28,2828
6/8/2020 8:04,Snacks,17,Cookies,99,16533
6/8/2020 10:04,Snacks,16,Crackers,56,3192
6/8/2020 12:04,Meat products,20,Luncheon Meats,65,3055
6/8/2020 14:04,Drinks,7,Wine,21,6006
6/8/2020 16:04,Dairy Product,6,Natural Cheese,87,21750
6/8/2020 18:04,Vegetables,27,Onion,95,9595
6/8/2020 20:04,Vegetables,25,Potato,16,1968
6/8/2020 22:04,Meat products,22,Rfg Fresh Eggs,77,17171
6/9/2020 0:04,Snacks,17,Cookies,41,6847
6/9/2020 2:04,Grocery,9,Cold Cereal,77,21483
6/9/2020 4:04,Vegetables,27,Onion,83,8383
6/9/2020 6:04,Snacks,16,Crackers,100,5700
6/9/2020 8:04,Snacks,16,Crackers,88,5016
6/9/2020 10:04,Vegetables,24,Tomato,15,2205
6/9/2020 12:04,Snacks,16,Crackers,16,912
6/9/2020 14:04,Snacks,1,Carbonated Beverages,53,2173
6/9/2020 16:04,Dairy Product,11,Yogurt,27,6048
6/9/2020 18:04,Snacks,16,Crackers,39,2223
6/9/2020 20:04,Drinks,7,Wine,12,3432
6/9/2020 22:04,Vegetables,26,Watermelon,39,8853
6/10/2020 0:04,Meat products,21,Breakfast Meats,18,1782
6/10/2020 2:04,Drinks,12,Rfg Juices/Drinks,47,10199
6/10/2020 4:04,Snacks,4,Salty Snacks,5,405
6/10/2020 6:04,Drinks,5,Beer/Ale/Alcoholic Cider,100,5200
6/10/2020 8:04,Grocery,8,Fz Dinners/Entrees,91,26026
6/10/2020 10:04,Grocery,9,Cold Cereal,85,23715
6/10/2020 12:04,Snacks,4,Salty Snacks,54,4374
6/10/2020 14:04,Grocery,8,Fz Dinners/Entrees,69,19734
6/10/2020 16:04,Vegetables,26,Watermelon,72,16344
6/10/2020 18:04,Snacks,1,Carbonated Beverages,82,3362
6/10/2020 20:04,Drinks,5,Beer/Ale/Alcoholic Cider,36,1872
6/10/2020 22:04,Snacks,4,Salty Snacks,17,1377
6/11/2020 0:04,Snacks,17,Cookies,16,2672
6/11/2020 2:04,Drinks,15,Soup,59,7788
6/11/2020 4:04,Snacks,4,Salty Snacks,86,6966
6/11/2020 6:04,Meat products,22,Rfg Fresh Eggs,39,8697
6/11/2020 8:04,Vegetables,26,Watermelon,20,4540
6/11/2020 10:04,Drinks,7,Wine,91,26026
6/11/2020 12:04,Meat products,21,Breakfast Meats,98,9702
6/11/2020 14:04,Meat products,20,Luncheon Meats,5,235
6/11/2020 16:04,Dairy Product,2,Milk,94,17860
6/11/2020 18:04,Drinks,12,Rfg Juices/Drinks,46,9982
6/11/2020 20:04,Drinks,14,Bottled Water,85,14960
6/11/2020 22:04,Snacks,16,Crackers,88,5016
6/12/2020 0:04,Drinks,15,Soup,75,9900
6/12/2020 2:04,Grocery,8,Fz Dinners/Entrees,41,11726
6/12/2020 4:04,Grocery,9,Cold Cereal,74,20646
6/12/2020 6:04,Vegetables,26,Watermelon,79,17933
6/12/2020 8:04,Grocery,8,Fz Dinners/Entrees,100,28600
6/12/2020 10:04,Grocery,19,Coffee,65,12090
6/12/2020 12:04,Snacks,16,Crackers,21,1197
6/12/2020 14:04,Vegetables,25,Potato,54,6642
6/12/2020 16:04,Snacks,17,Cookies,47,7849
6/12/2020 18:04,Drinks,15,Soup,13,1716
6/12/2020 20:04,Dairy Product,13,Ice Cream/Sherbet,73,1533
6/12/2020 22:04,Grocery,8,Fz Dinners/Entrees,71,20306
6/13/2020 0:04,Dairy Product,2,Milk,11,2090
6/13/2020 2:04,Vegetables,26,Watermelon,40,9080
6/13/2020 4:04,Snacks,1,Carbonated Beverages,75,3075
6/13/2020 6:04,Drinks,7,Wine,69,19734
6/13/2020 8:04,Dairy Product,11,Yogurt,88,19712
6/13/2020 10:04,Drinks,15,Soup,81,10692
6/13/2020 12:04,Vegetables,27,Onion,91,9191
6/13/2020 14:04,Drinks,15,Soup,86,11352
6/13/2020 16:04,Meat products,22,Rfg Fresh Eggs,70,15610
6/13/2020 18:04,Drinks,15,Soup,88,11616
6/13/2020 20:04,Vegetables,24,Tomato,68,9996
6/13/2020 22:04,Dairy Product,2,Milk,97,18430
6/14/2020 0:04,Vegetables,27,Onion,7,707
6/14/2020 2:04,Snacks,16,Crackers,36,2052
6/14/2020 4:04,Meat products,20,Luncheon Meats,91,4277
6/14/2020 6:04,Meat products,22,Rfg Fresh Eggs,37,8251
6/14/2020 8:04,Drinks,7,Wine,65,18590
6/14/2020 10:04,Drinks,12,Rfg Juices/Drinks,83,18011
6/14/2020 12:04,Grocery,3,Fresh Bread & Rolls,32,5728
6/14/2020 14:04,Snacks,17,Cookies,57,9519
6/14/2020 16:04,Meat products,21,Breakfast Meats,67,6633
6/14/2020 18:04,Grocery,8,Fz Dinners/Entrees,27,7722
6/14/2020 20:04,Dairy Product,13,Ice Cream/Sherbet,84,1764
6/14/2020 22:04,Dairy Product,2,Milk,67,12730
6/15/2020 0:04,Snacks,10,Cigarettes,58,13630
6/15/2020 2:04,Snacks,23,Total Chocolate Candy,15,3150
6/15/2020 4:04,Vegetables,25,Potato,21,2583
6/15/2020 6:04,Grocery,9,Cold Cereal,91,25389
6/15/2020 8:04,Grocery,3,Fresh Bread & Rolls,39,6981
6/15/2020 10:04,Grocery,9,Cold Cereal,38,10602
6/15/2020 12:04,Drinks,7,Wine,83,23738
6/15/2020 14:04,Grocery,8,Fz Dinners/Entrees,76,21736
6/15/2020 16:04,Vegetables,27,Onion,7,707
6/15/2020 18:04,Drinks,14,Bottled Water,98,17248
6/15/2020 20:04,Snacks,16,Crackers,16,912
6/15/2020 22:04,Vegetables,25,Potato,13,1599
6/16/2020 0:04,Dairy Product,11,Yogurt,65,14560
6/16/2020 2:04,Snacks,4,Salty Snacks,67,5427
6/16/2020 4:04,Vegetables,26,Watermelon,10,2270
6/16/2020 6:04,Vegetables,27,Onion,78,7878
6/16/2020 8:04,Snacks,10,Cigarettes,15,3525
6/16/2020 10:04,Grocery,8,Fz Dinners/Entrees,5,1430
6/16/2020 12:04,Snacks,16,Crackers,65,3705
6/16/2020 14:04,Grocery,19,Coffee,37,6882
6/16/2020 16:04,Snacks,10,Cigarettes,99,23265
6/16/2020 18:04,Vegetables,25,Potato,50,6150
6/16/2020 20:04,Vegetables,26,Watermelon,80,18160
6/16/2020 22:04,Snacks,17,Cookies,17,2839
6/17/2020 0:04,Dairy Product,6,Natural Cheese,79,19750
6/17/2020 2:04,Dairy Product,2,Milk,75,14250
6/17/2020 4:04,Grocery,9,Cold Cereal,42,11718
6/17/2020 6:04,Dairy Product,6,Natural Cheese,33,8250
6/17/2020 8:04,Vegetables,26,Watermelon,30,6810
6/17/2020 10:04,Drinks,12,Rfg Juices/Drinks,21,4557
6/17/2020 12:04,Drinks,14,Bottled Water,51,8976
6/17/2020 14:04,Snacks,16,Crackers,13,741
6/17/2020 16:04,Snacks,4,Salty Snacks,57,4617
6/17/2020 18:04,Dairy Product,2,Milk,41,7790
6/17/2020 20:04,Meat products,21,Breakfast Meats,18,1782
6/17/2020 22:04,Vegetables,25,Potato,43,5289
6/18/2020 0:04,Dairy Product,11,Yogurt,10,2240
6/18/2020 2:04,Snacks,17,Cookies,6,1002
6/18/2020 4:04,Grocery,3,Fresh Bread & Rolls,94,16826
6/18/2020 6:04,Snacks,16,Crackers,88,5016
6/18/2020 8:04,Drinks,12,Rfg Juices/Drinks,84,18228
6/18/2020 10:04,Dairy Product,2,Milk,40,7600
6/18/2020 12:04,Drinks,18,Bottled Juices,38,8094
6/18/2020 14:04,Drinks,5,Beer/Ale/Alcoholic Cider,8,416
6/18/2020 16:04,Drinks,14,Bottled Water,94,16544
6/18/2020 18:04,Vegetables,27,Onion,13,1313
6/18/2020 20:04,Drinks,12,Rfg Juices/Drinks,63,13671
6/18/2020 22:04,Drinks,14,Bottled Water,27,4752
6/19/2020 0:04,Drinks,7,Wine,31,8866
6/19/2020 2:04,Drinks,12,Rfg Juices/Drinks,18,3906
6/19/2020 4:04,Dairy Product,2,Milk,77,14630
6/19/2020 6:04,Meat products,20,Luncheon Meats,20,940
6/19/2020 8:04,Snacks,10,Cigarettes,65,15275
6/19/2020 10:04,Snacks,1,Carbonated Beverages,64,2624
6/19/2020 12:04,Meat products,22,Rfg Fresh Eggs,10,2230
6/19/2020 14:04,Vegetables,26,Watermelon,55,12485
6/19/2020 16:04,Meat products,20,Luncheon Meats,12,564
6/19/2020 18:04,Drinks,7,Wine,67,19162
6/19/2020 20:04,Dairy Product,11,Yogurt,79,17696
6/19/2020 22:04,Dairy Product,11,Yogurt,37,8288
6/20/2020 0:04,Meat products,21,Breakfast Meats,2,198
6/20/2020 2:04,Snacks,23,Total Chocolate Candy,81,17010
6/20/2020 4:04,Grocery,19,Coffee,23,4278
6/20/2020 6:04,Grocery,19,Coffee,79,14694
6/20/2020 8:04,Drinks,15,Soup,10,1320
6/20/2020 10:04,Snacks,10,Cigarettes,79,18565
6/20/2020 12:04,Grocery,19,Coffee,75,13950
6/20/2020 14:04,Drinks,14,Bottled Water,60,10560
6/20/2020 16:04,Dairy Product,6,Natural Cheese,18,4500
6/20/2020 18:04,Vegetables,24,Tomato,91,13377
6/20/2020 20:04,Drinks,18,Bottled Juices,20,4260
6/20/2020 22:04,Meat products,21,Breakfast Meats,94,9306
6/21/2020 0:04,Snacks,16,Crackers,30,1710
6/21/2020 2:04,Vegetables,25,Potato,63,7749
6/21/2020 4:04,Drinks,18,Bottled Juices,48,10224
6/21/2020 6:04,Snacks,10,Cigarettes,22,5170
6/21/2020 8:04,Vegetables,24,Tomato,74,10878
6/21/2020 10:04,Meat products,22,Rfg Fresh Eggs,10,2230
6/21/2020 12:04,Grocery,8,Fz Dinners/Entrees,63,18018
6/21/2020 14:04,Drinks,12,Rfg Juices/Drinks,11,2387
6/21/2020 16:04,Snacks,16,Crackers,17,969
6/21/2020 18:04,Dairy Product,11,Yogurt,66,14784
6/21/2020 20:04,Drinks,7,Wine,16,4576
6/21/2020 22:04,Drinks,7,Wine,76,21736
6/22/2020 0:04,Vegetables,27,Onion,54,5454
6/22/2020 2:04,Drinks,15,Soup,29,3828
6/22/2020 4:04,Snacks,10,Cigarettes,50,11750
6/22/2020 6:04,Grocery,3,Fresh Bread & Rolls,68,12172
6/22/2020 8:04,Dairy Product,6,Natural Cheese,56,14000
6/22/2020 10:04,Snacks,4,Salty Snacks,96,7776
6/22/2020 12:04,Vegetables,27,Onion,8,808
6/22/2020 14:04,Snacks,4,Salty Snacks,56,4536
6/22/2020 16:04,Snacks,1,Carbonated Beverages,27,1107
6/22/2020 18:04,Grocery,8,Fz Dinners/Entrees,84,24024
6/22/2020 20:04,Grocery,9,Cold Cereal,63,17577
6/22/2020 22:04,Drinks,7,Wine,44,12584
6/23/2020 0:04,Meat products,21,Breakfast Meats,15,1485
6/23/2020 2:04,Snacks,17,Cookies,86,14362
6/23/2020 4:04,Dairy Product,11,Yogurt,7,1568
6/23/2020 6:04,Snacks,10,Cigarettes,12,2820
6/23/2020 8:04,Vegetables,24,Tomato,62,9114
6/23/2020 10:04,Vegetables,25,Potato,31,3813
6/23/2020 12:04,Snacks,4,Salty Snacks,36,2916
6/23/2020 14:04,Snacks,10,Cigarettes,65,15275
6/23/2020 16:04,Vegetables,27,Onion,77,7777
6/23/2020 18:04,Drinks,14,Bottled Water,80,14080
6/23/2020 20:04,Snacks,23,Total Chocolate Candy,31,6510
6/23/2020 22:04,Vegetables,25,Potato,69,8487
6/24/2020 0:04,Snacks,1,Carbonated Beverages,100,4100
6/24/2020 2:04,Grocery,8,Fz Dinners/Entrees,7,2002
6/24/2020 4:04,Drinks,7,Wine,74,21164
6/24/2020 6:04,Grocery,9,Cold Cereal,98,27342
6/24/2020 8:04,Drinks,18,Bottled Juices,43,9159
6/24/2020 10:04,Snacks,17,Cookies,42,7014
6/24/2020 12:04,Dairy Product,11,Yogurt,87,19488
6/24/2020 14:04,Drinks,18,Bottled Juices,68,14484
6/24/2020 16:04,Snacks,10,Cigarettes,73,17155
6/24/2020 18:04,Grocery,9,Cold Cereal,98,27342
6/24/2020 20:04,Grocery,8,Fz Dinners/Entrees,52,14872
6/24/2020 22:04,Dairy Product,6,Natural Cheese,31,7750
6/25/2020 0:04,Dairy Product,11,Yogurt,26,5824
6/25/2020 2:04,Snacks,10,Cigarettes,91,21385
6/25/2020 4:04,Meat products,22,Rfg Fresh Eggs,41,9143
6/25/2020 6:04,Grocery,8,Fz Dinners/Entrees,87,24882
6/25/2020 8:04,Grocery,19,Coffee,88,16368
6/25/2020 10:04,Snacks,16,Crackers,50,2850
6/25/2020 12:04,Dairy Product,11,Yogurt,96,21504
6/25/2020 14:04,Vegetables,24,Tomato,73,10731
6/25/2020 16:04,Vegetables,26,Watermelon,35,7945
6/25/2020 18:04,Snacks,4,Salty Snacks,8,648
6/25/2020 20:04,Snacks,17,Cookies,55,9185
6/25/2020 22:04,Drinks,5,Beer/Ale/Alcoholic Cider,52,2704
6/26/2020 0:04,Vegetables,27,Onion,76,7676
6/26/2020 2:04,Snacks,16,Crackers,9,513
6/26/2020 4:04,Snacks,23,Total Chocolate Candy,21,4410
6/26/2020 6:04,Snacks,16,Crackers,94,5358
6/26/2020 8:04,Meat products,21,Breakfast Meats,46,4554
6/26/2020 10:04,Meat products,21,Breakfast Meats,61,6039
6/26/2020 12:04,Grocery,9,Cold Cereal,38,10602
6/26/2020 14:04,Vegetables,26,Watermelon,6,1362
6/26/2020 16:04,Vegetables,27,Onion,15,1515
6/26/2020 18:04,Snacks,17,Cookies,86,14362
6/26/2020 20:04,Snacks,16,Crackers,74,4218
6/26/2020 22:04,Meat products,21,Breakfast Meats,53,5247
6/27/2020 0:04,Grocery,8,Fz Dinners/Entrees,11,3146
6/27/2020 2:04,Snacks,23,Total Chocolate Candy,88,18480
6/27/2020 4:04,Meat products,21,Breakfast Meats,10,990
6/27/2020 6:04,Snacks,10,Cigarettes,25,5875
6/27/2020 8:04,Vegetables,26,Watermelon,72,16344
6/27/2020 10:04,Grocery,9,Cold Cereal,61,17019
6/27/2020 12:04,Dairy Product,11,Yogurt,36,8064
6/27/2020 14:04,Meat products,22,Rfg Fresh Eggs,72,16056
6/27/2020 16:04,Drinks,15,Soup,23,3036
6/27/2020 18:04,Dairy Product,2,Milk,43,8170
6/27/2020 20:04,Snacks,17,Cookies,64,10688
6/27/2020 22:04,Vegetables,27,Onion,49,4949
6/28/2020 0:04,Vegetables,27,Onion,12,1212
6/28/2020 2:04,Snacks,16,Crackers,92,5244
6/28/2020 4:04,Drinks,7,Wine,74,21164
6/28/2020 6:04,Drinks,5,Beer/Ale/Alcoholic Cider,15,780
6/28/2020 8:04,Snacks,4,Salty Snacks,87,7047
6/28/2020 10:04,Meat products,22,Rfg Fresh Eggs,18,4014
6/28/2020 12:04,Drinks,7,Wine,71,20306
6/28/2020 14:04,Drinks,14,Bottled Water,98,17248
6/28/2020 16:04,Dairy Product,6,Natural Cheese,53,13250
6/28/2020 18:04,Meat products,22,Rfg Fresh Eggs,78,17394
6/28/2020 20:04,Meat products,20,Luncheon Meats,100,4700
6/28/2020 22:04,Grocery,8,Fz Dinners/Entrees,16,4576
6/29/2020 0:04,Vegetables,25,Potato,10,1230
6/29/2020 2:04,Snacks,10,Cigarettes,98,23030
6/29/2020 4:04,Dairy Product,6,Natural Cheese,45,11250
6/29/2020 6:04,Snacks,23,Total Chocolate Candy,30,6300
6/29/2020 8:04,Grocery,19,Coffee,74,13764
6/29/2020 10:04,Vegetables,24,Tomato,80,11760
6/29/2020 12:04,Drinks,5,Beer/Ale/Alcoholic Cider,36,1872
6/29/2020 14:04,Drinks,15,Soup,36,4752
6/29/2020 16:04,Snacks,1,Carbonated Beverages,85,3485
6/29/2020 18:04,Drinks,18,Bottled Juices,77,16401
6/29/2020 20:04,Drinks,14,Bottled Water,21,3696
6/29/2020 22:04,Vegetables,26,Watermelon,3,681
6/30/2020 0:04,Meat products,20,Luncheon Meats,40,1880
6/30/2020 2:04,Drinks,14,Bottled Water,50,8800
6/30/2020 4:04,Vegetables,24,Tomato,79,11613
6/30/2020 6:04,Grocery,9,Cold Cereal,27,7533
6/30/2020 8:04,Drinks,12,Rfg Juices/Drinks,97,21049
6/30/2020 10:04,Snacks,4,Salty Snacks,31,2511
6/30/2020 12:04,Drinks,7,Wine,31,8866
6/30/2020 14:04,Grocery,8,Fz Dinners/Entrees,10,2860
6/30/2020 16:04,Vegetables,24,Tomato,72,10584
6/30/2020 18:04,Dairy Product,13,Ice Cream/Sherbet,29,609
6/30/2020 20:04,Dairy Product,6,Natural Cheese,57,14250
6/30/2020 22:04,Grocery,8,Fz Dinners/Entrees,13,3718
7/1/2020 0:04,Meat products,21,Breakfast Meats,70,6930
7/1/2020 2:04,Snacks,4,Salty Snacks,62,5022
7/1/2020 4:04,Grocery,8,Fz Dinners/Entrees,41,11726
7/1/2020 6:04,Snacks,23,Total Chocolate Candy,64,13440
7/1/2020 8:04,Snacks,17,Cookies,60,10020
7/1/2020 10:04,Vegetables,24,Tomato,70,10290
7/1/2020 12:04,Meat products,22,Rfg Fresh Eggs,47,10481
7/1/2020 14:04,Drinks,12,Rfg Juices/Drinks,65,14105
7/1/2020 16:04,Meat products,20,Luncheon Meats,53,2491
7/1/2020 18:04,Snacks,23,Total Chocolate Candy,36,7560
7/1/2020 20:04,Vegetables,24,Tomato,42,6174
7/1/2020 22:04,Meat products,21,Breakfast Meats,60,5940
7/2/2020 0:04,Drinks,7,Wine,64,18304
7/2/2020 2:04,Dairy Product,13,Ice Cream/Sherbet,43,903
7/2/2020 4:04,Snacks,1,Carbonated Beverages,98,4018
7/2/2020 6:04,Dairy Product,11,Yogurt,96,21504
7/2/2020 8:04,Meat products,22,Rfg Fresh Eggs,2,446
7/2/2020 10:04,Drinks,15,Soup,81,10692
7/2/2020 12:04,Grocery,19,Coffee,40,7440
7/2/2020 14:04,Snacks,4,Salty Snacks,11,891
7/2/2020 16:04,Drinks,18,Bottled Juices,60,12780
7/2/2020 18:04,Dairy Product,13,Ice Cream/Sherbet,35,735
7/2/2020 20:04,Drinks,18,Bottled Juices,71,15123
7/2/2020 22:04,Drinks,5,Beer/Ale/Alcoholic Cider,45,2340
7/3/2020 0:04,Snacks,10,Cigarettes,51,11985
7/3/2020 2:04,Drinks,7,Wine,12,3432
7/3/2020 4:04,Drinks,7,Wine,95,27170
7/3/2020 6:04,Grocery,9,Cold Cereal,35,9765
7/3/2020 8:04,Drinks,14,Bottled Water,48,8448
7/3/2020 10:04,Snacks,16,Crackers,50,2850
7/3/2020 12:04,Drinks,14,Bottled Water,37,6512
7/3/2020 14:04,Drinks,12,Rfg Juices/Drinks,91,19747
7/3/2020 16:04,Grocery,19,Coffee,16,2976
7/3/2020 18:04,Snacks,1,Carbonated Beverages,9,369
7/3/2020 20:04,Vegetables,24,Tomato,13,1911
7/3/2020 22:04,Meat products,21,Breakfast Meats,11,1089
7/4/2020 0:04,Grocery,9,Cold Cereal,86,23994
7/4/2020 2:04,Grocery,19,Coffee,83,15438
7/4/2020 4:04,Drinks,5,Beer/Ale/Alcoholic Cider,88,4576
7/4/2020 6:04,Vegetables,25,Potato,67,8241
7/4/2020 8:04,Vegetables,24,Tomato,46,6762
7/4/2020 10:04,Vegetables,27,Onion,80,8080
7/4/2020 12:04,Snacks,1,Carbonated Beverages,80,3280
7/4/2020 14:04,Meat products,20,Luncheon Meats,21,987
